estimator,"a,a","a,t0","a,beta_v","a,z","t0,a","t0,t0","t0,beta_v","t0,z","beta_v,a","beta_v,t0","beta_v,beta_v","beta_v,z","z,a","z,t0","z,beta_v","z,z"
sample-hessian,0.013412505603249893,-0.5792016293903117,0.3204381051336195,-0.04386452709380277,-0.5792016293903122,0.0032283280429632522,-0.309638935878188,0.5559127529835178,0.3204381051336194,-0.30963893587818764,0.0391898768441278,-0.5686741825307504,-0.043864527093803056,0.5559127529835176,-0.5686741825307505,0.02758318692112158
outer-product,0.014087807990263821,-0.5740341762375045,0.32271120128608405,-0.0359933715490603,-0.5740341762375045,0.0036821765644475452,-0.33277879411303823,0.6034840267008152,0.32271120128608394,-0.3327787941130382,0.039308194184259466,-0.5514622837243087,-0.03599337154906024,0.603484026700815,-0.5514622837243086,0.02954046129625762
misspecification-robust,0.01281082512209442,-0.5881570902413484,0.3223636716927321,-0.062291712610121105,-0.5881570902413492,0.0028373691545880687,-0.29233453044385455,0.5101187180757641,0.32236367169273167,-0.2923345304438536,0.03918046424113379,-0.5902608700324637,-0.06229171261012167,0.5101187180757636,-0.5902608700324641,0.026047623381173803
autocorrelation-robust,0.011117237495666827,-0.5883664704731341,0.27703643693378543,-0.10246856292322226,-0.588366470473135,0.00269339271710988,-0.26112850759131734,0.5083274929402398,0.2770364369337852,-0.2611285075913167,0.036379206504585385,-0.572980386526603,-0.10246856292322264,0.5083274929402392,-0.5729803865266031,0.023520983662742807
sample-hessian,0.013360453668093238,-0.5420426381066735,0.29642441417605014,0.009528730343506441,-0.5420426381066733,0.003144765265995839,-0.2898023926126389,0.5282632652640495,0.29642441417605025,-0.28980239261263907,0.03817866092853686,-0.5660892867797459,0.009528730343506165,0.5282632652640497,-0.566089286779746,0.02740762561873814
outer-product,0.013675768030718037,-0.5213154634139088,0.20956082577236357,0.05954003977188386,-0.5213154634139088,0.0032179296297329585,-0.3127813205188035,0.577180995443609,0.2095608257723635,-0.3127813205188037,0.037258064783344515,-0.5799141017126377,0.05954003977188395,0.5771809954436091,-0.5799141017126374,0.029708170904834512
misspecification-robust,0.013125458715879142,-0.556767811490144,0.37806398599948926,-0.04352338117554939,-0.5567678114901433,0.003095624803872069,-0.2676753545321439,0.4732948510181667,0.3780639859994894,-0.26767535453214425,0.03937786178388665,-0.5604245429831184,-0.043523381175550116,0.473294851018167,-0.5604245429831187,0.025394915510275572
autocorrelation-robust,0.012485827619081997,-0.5614871740596307,0.3770623013099482,-0.01801118542458166,-0.5614871740596298,0.0030363707972427263,-0.27889897406892256,0.4950135490486807,0.37706230130994833,-0.2788989740689231,0.036669521094872724,-0.4752202996635612,-0.018011185424582004,0.49501354904868117,-0.4752202996635615,0.024401762385045232
sample-hessian,0.012778691511211181,-0.5642561436373331,0.2972835974060937,-0.02969358476064999,-0.5642561436373338,0.003098722419896082,-0.30394774337527913,0.5529185512567178,0.29728359740609395,-0.30394774337527936,0.03871367607241801,-0.5686034408136742,-0.02969358476065059,0.5529185512567183,-0.5686034408136743,0.0271943730306538
outer-product,0.013304362082728219,-0.5792616734285745,0.33057849309763143,-0.08882488944101992,-0.5792616734285747,0.00356708933658904,-0.33837875394202943,0.6108224089652803,0.3305784930976315,-0.3383787539420295,0.03894348188561368,-0.5804432835547537,-0.0888248894410201,0.6108224089652804,-0.5804432835547536,0.029234989520985355
misspecification-robust,0.012318075442672594,-0.5547828792659587,0.2670754624146565,0.023222343862469425,-0.5547828792659597,0.0026958886129598222,-0.27368818151250374,0.4927761011519665,0.26707546241465696,-0.27368818151250446,0.0386184134263121,-0.5601962875842754,0.023222343862468416,0.4927761011519675,-0.5601962875842755,0.025490187568991
autocorrelation-robust,0.012105095449199339,-0.5302419408404478,0.2236394285082707,0.1191608613731926,-0.5302419408404491,0.0026229921947702197,-0.2507133367754254,0.39236769169167623,0.2236394285082712,-0.25071333677542607,0.03687711257922373,-0.5375088088747617,0.11916086137319146,0.39236769169167757,-0.5375088088747622,0.02371486193924546
sample-hessian,0.011663875749364491,-0.5354788468094114,0.2733559427426992,0.011066674180293657,-0.535478846809411,0.0026217992888064433,-0.2813490482071008,0.5148385710028747,0.273355942742699,-0.28134904820710066,0.03900431574597405,-0.561072497340733,0.01106667418029378,0.5148385710028746,-0.561072497340733,0.026288312457199023
outer-product,0.011666976822211952,-0.5260759661282169,0.23798607746819822,0.029098244865634084,-0.526075966128217,0.0024492389993666206,-0.2943723525707287,0.5199720651240349,0.23798607746819822,-0.2943723525707287,0.03887384691376418,-0.5861923192816165,0.029098244865633966,0.519972065124035,-0.5861923192816167,0.02713815065387632
misspecification-robust,0.011697143613977652,-0.5475310995576126,0.30877209575167,-0.010559950126366362,-0.547531099557612,0.002818955899136094,-0.2712112663367181,0.5151162144791689,0.3087720957516697,-0.2712112663367177,0.039217338367975946,-0.5362080037580454,-0.010559950126366078,0.5151162144791683,-0.5362080037580454,0.02551461024935177
autocorrelation-robust,0.012655157816334596,-0.5685385320824724,0.3970570418721882,-0.04486994614140116,-0.5685385320824717,0.0027728834548555277,-0.3669615516654101,0.5143636981493848,0.39705704187218804,-0.36696155166541,0.03985444725250234,-0.5521684878292995,-0.04486994614140109,0.5143636981493847,-0.5521684878292995,0.024648139857093816
sample-hessian,0.012474782893300356,-0.5335806684992698,0.27563543117849626,0.008159619360473743,-0.5335806684992698,0.002907848122001224,-0.28392778086669473,0.5330402887480428,0.27563543117849654,-0.28392778086669485,0.03977763830470676,-0.5754745995182433,0.008159619360473824,0.5330402887480428,-0.5754745995182433,0.027402493484065267
outer-product,0.01197051899059895,-0.4934520292798434,0.16084748375267893,0.030031513151116636,-0.4934520292798435,0.0029801882602776717,-0.32096409158765193,0.614616825088238,0.16084748375267882,-0.3209640915876519,0.04121564425363985,-0.6203060798482646,0.030031513151116705,0.6146168250882379,-0.6203060798482645,0.030235531373914912
misspecification-robust,0.013078175929256785,-0.5671449406711033,0.38344099457740377,-0.009788839769941765,-0.5671449406711037,0.0028735534761661382,-0.2536942479876945,0.4406035878323274,0.38344099457740416,-0.25369424798769463,0.03900813978040244,-0.531955257386068,-0.009788839769941573,0.4406035878323274,-0.5319552573860683,0.024956707779508928
autocorrelation-robust,0.012814064791182243,-0.5151241044103517,0.4223510657912925,-0.0056695536772852365,-0.5151241044103516,0.0028736222452843915,-0.27541620635289227,0.5281788562435596,0.4223510657912929,-0.27541620635289255,0.03703068106648488,-0.5164486909906822,-0.005669553677284989,0.5281788562435596,-0.5164486909906825,0.025077977620938528
sample-hessian,0.012607700798610826,-0.5615097121350763,0.29448364365093643,-0.009110992619498047,-0.5615097121350765,0.002953138901842711,-0.28073480889104024,0.5166369714143644,0.29448364365093627,-0.2807348088910401,0.038850802082490365,-0.5632914258739403,-0.009110992619497736,0.5166369714143642,-0.5632914258739403,0.02686736006538217
outer-product,0.013540868182318751,-0.6220685762436068,0.3314984376242878,-0.08953400425141354,-0.6220685762436068,0.0032808546977563103,-0.36885410642543254,0.5770839313325534,0.33149843762428777,-0.3688541064254325,0.04318203274396637,-0.6125307823013195,-0.08953400425141368,0.5770839313325535,-0.6125307823013196,0.028548815496268552
misspecification-robust,0.011803442731073628,-0.4952662850529394,0.26321676566121094,0.06476766395541113,-0.49526628505293985,0.0026728388206119016,-0.18494791913379774,0.4537134284427141,0.26321676566121066,-0.18494791913379754,0.03516212132234846,-0.5161546390895243,0.06476766395541168,0.45371342844271345,-0.5161546390895241,0.025533394673696936
autocorrelation-robust,0.011990120049122345,-0.5227047931021387,0.29379316738254685,0.03612781450860216,-0.5227047931021391,0.002715851898789582,-0.21174336073044137,0.4833069828218149,0.29379316738254646,-0.21174336073044112,0.03546168559843837,-0.5121566949325994,0.036127814508602654,0.4833069828218147,-0.5121566949325995,0.02444984901458547
sample-hessian,0.012163931654257937,-0.5876783719195077,0.28030370602909555,-0.0007228753368985893,-0.5876783719195076,0.0028451002335744594,-0.24472954308085393,0.47240209320497684,0.2803037060290956,-0.24472954308085396,0.03846558004544393,-0.5420977442487118,-0.0007228753368985897,0.47240209320497684,-0.5420977442487118,0.025470087100775418
outer-product,0.011894681094981738,-0.6514701049369986,0.31718306884316305,-0.08418381150126908,-0.6514701049369989,0.003057933424867122,-0.22003820575111163,0.4097668138754846,0.3171830688431629,-0.2200382057511115,0.03710856731982569,-0.5437654043667532,-0.08418381150126909,0.4097668138754846,-0.5437654043667532,0.022994058068166175
misspecification-robust,0.012592537701842951,-0.5131751148901136,0.23464400810564698,0.08934910604724679,-0.5131751148901134,0.0026904510887677583,-0.27239012155491765,0.5348728793193758,0.23464400810564717,-0.2723901215549178,0.03994240480493325,-0.5437556968770123,0.08934910604724673,0.534872879319376,-0.5437556968770123,0.028359119347243902
autocorrelation-robust,0.011342976719825258,-0.5180896950323471,0.24016999305934755,0.054625751364431964,-0.518089695032347,0.002582332481490743,-0.2567276734179686,0.5428537348964382,0.24016999305934766,-0.2567276734179686,0.036535270145898406,-0.5444154234522828,0.05462575136443192,0.5428537348964381,-0.5444154234522827,0.026935792930880317
sample-hessian,0.013196165584303442,-0.5769245830404135,0.29357481769015353,-0.03989846227159349,-0.5769245830404132,0.0033206573024035734,-0.3032866505270031,0.5598706798507075,0.29357481769015337,-0.3032866505270029,0.03858281043942233,-0.5718529712600475,-0.039898462271593306,0.5598706798507074,-0.5718529712600475,0.027421157054112497
outer-product,0.01259933824649814,-0.6008666532365291,0.19920937964427116,-0.043414972369786815,-0.6008666532365289,0.0037278917051521455,-0.20364407844795335,0.5076920457476692,0.19920937964427102,-0.20364407844795335,0.035824582870961325,-0.5745448915349409,-0.0434149723697867,0.5076920457476692,-0.5745448915349407,0.026257697413817338
misspecification-robust,0.014056209172460253,-0.5726274514739454,0.37838891555196386,-0.04338049730917294,-0.5726274514739449,0.0030466002028984147,-0.40143223625115926,0.6150674895044284,0.37838891555196363,-0.4014322362511589,0.04172194108183965,-0.5660741389319263,-0.04338049730917267,0.615067489504428,-0.5660741389319263,0.028664455033108514
autocorrelation-robust,0.013298710931740784,-0.542752106601188,0.3853415081898973,-0.1023302427115824,-0.5427521066011874,0.0028439086783048294,-0.39120239648768523,0.641985874989664,0.38534150818989715,-0.39120239648768484,0.041763298588717676,-0.6223558204757528,-0.1023302427115819,0.6419858749896633,-0.6223558204757527,0.02765005734428304
sample-hessian,0.013490692607076991,-0.5457002998321179,0.29527864432286266,-0.0012951866526961916,-0.5457002998321173,0.0032079875764616187,-0.31599514308969395,0.5655010468859919,0.29527864432286277,-0.31599514308969423,0.038752792717881034,-0.5676979021580973,-0.0012951866526959503,0.565501046885992,-0.5676979021580973,0.027742813882991352
outer-product,0.013399120965992559,-0.5290116877260225,0.28340427693447234,-0.02414581607435548,-0.5290116877260225,0.0035121904714146405,-0.31394749105877995,0.6057024431614383,0.28340427693447245,-0.31394749105877995,0.04028603481202523,-0.5881520428069904,-0.024145816074355713,0.6057024431614384,-0.5881520428069905,0.029569522381443843
misspecification-robust,0.013594154797220438,-0.566884197768072,0.30838584626897037,0.019171021517662135,-0.5668841977680711,0.002940904694882155,-0.32061232925406885,0.5229497730080913,0.30838584626897064,-0.3206123292540694,0.03731901045076701,-0.5449656484937293,0.019171021517662777,0.522949773008091,-0.544965648493729,0.026114276306072125
autocorrelation-robust,0.013225821535764034,-0.5645310176416062,0.2265167417751226,0.05496886122229174,-0.5645310176416052,0.0027500273938050623,-0.18368542144692052,0.4353305183272131,0.22651674177512285,-0.1836854214469212,0.03539533750069436,-0.5504066547825761,0.05496886122229205,0.43533051832721353,-0.550406654782576,0.02479461937615775
sample-hessian,0.012502501670313488,-0.598016712923288,0.31423865423289765,-0.043296057152611,-0.5980167129232878,0.002967191440412784,-0.2689496441274698,0.5004826907087726,0.31423865423289754,-0.2689496441274694,0.03882273316305031,-0.5534739274672006,-0.043296057152610694,0.500482690708772,-0.5534739274672007,0.02618328050643765
outer-product,0.013278786999919719,-0.6464854989639154,0.36102757387656365,-0.1265616954320797,-0.6464854989639153,0.003367592641430176,-0.3250897585250726,0.550452231124905,0.36102757387656365,-0.32508975852507266,0.04037720302224643,-0.5807970795680645,-0.12656169543207965,0.550452231124905,-0.5807970795680645,0.026934507757969028
misspecification-robust,0.011852507366924779,-0.5482292537109932,0.27058379430340235,0.03300195836135943,-0.5482292537109928,0.002616665549184989,-0.21332674119310208,0.4534122196129774,0.270583794303402,-0.2133267411931015,0.03746096881818339,-0.5289441176516282,0.033001958361360065,0.4534122196129764,-0.5289441176516283,0.025646808557072708
autocorrelation-robust,0.011967492250967016,-0.5753931678022375,0.2946144701532193,0.033876521462846934,-0.575393167802237,0.002674557822448911,-0.242367655039479,0.4115318453939711,0.29461447015321884,-0.24236765503947805,0.03517472001576712,-0.5126874189322078,0.03387652146284751,0.41153184539397014,-0.512687418932208,0.024255325038309482
sample-hessian,0.012695849606447727,-0.5824688670367644,0.31616690929162233,-0.052249059280011376,-0.5824688670367646,0.003097071867771951,-0.26932399036960847,0.5099741621782916,0.31616690929162244,-0.26932399036960875,0.03839150551899035,-0.5673931862557982,-0.05224905928001159,0.509974162178292,-0.567393186255798,0.026567249328387523
outer-product,0.012940731136973084,-0.5478526459607298,0.30704411848819346,-0.039411963444412966,-0.5478526459607297,0.0033240289566524566,-0.3123968869453771,0.6105848404805991,0.30704411848819346,-0.31239688694537704,0.03722555771957217,-0.5414525256167447,-0.03941196344441305,0.6105848404805992,-0.5414525256167448,0.029391149384050623
misspecification-robust,0.012461005324264224,-0.6113769608676343,0.32471545484157105,-0.0664690406907607,-0.611376960867634,0.0029218234322571715,-0.22691010781603319,0.3954232724738995,0.32471545484157105,-0.226910107816034,0.039722910979029365,-0.6030625164239107,-0.06646904069076093,0.39542327247390036,-0.6030625164239103,0.024385874487069168
autocorrelation-robust,0.012606033865491842,-0.6568648693369652,0.40798431945817093,-0.07036739997910817,-0.6568648693369655,0.003217722008037094,-0.33936825536899656,0.39695276007614627,0.4079843194581712,-0.3393682553689972,0.03768585885561151,-0.5739577060689228,-0.07036739997910882,0.396952760076147,-0.5739577060689226,0.02379032204429616
sample-hessian,0.012714769177873309,-0.5397040783356453,0.2831103165892738,-0.011591811633963781,-0.5397040783356457,0.003035813546581961,-0.33635805555724324,0.5917927025252282,0.2831103165892735,-0.3363580555572431,0.03969188212588949,-0.5760418204376909,-0.0115918116339639,0.5917927025252281,-0.5760418204376909,0.028042487830069383
