a,t0,v,z
0.6852923863135992,0.37436905000578874,1.8233331249359233,-0.04492855549807228
0.6586867830892994,0.3827608205982789,1.728557539109701,-0.03707873078208139
0.6486812303508219,0.3886585017937134,1.7351845879025545,-0.04337799536185867
0.6440768919626958,0.3856313043748608,1.5017951729058285,0.005797959500894629
0.6568556400667404,0.37678295896984004,1.7530679062707781,-0.05820331824417551
0.6585019639008883,0.3740420324318212,1.7212068093340616,-0.056064220311219624
0.7077156351495596,0.3639872891517454,1.8602009406016224,-0.07956586347001321
0.68168657994705,0.37007227473054266,1.8796744792463311,-0.06928503108521646
0.6488793916238145,0.3875826027748655,1.6913872532395542,-0.013023140197307057
0.6729167031020435,0.38262570932572004,1.8118271448409002,-0.05660763452040663
0.6612566243921357,0.37281668393194983,1.7260550260865415,-0.04139815984921963
0.6734696317190584,0.37493576129566714,1.8984048409058305,-0.08330496112714524
0.656996679359523,0.3763341080776491,1.7621951319462668,-0.08142167843529015
0.6587307429704313,0.3795323276962593,1.7437522694787368,-0.04285100141905382
0.6627905909158197,0.3768134695313647,1.652028127768033,-0.053239178401292615
0.6484195592280181,0.37598965028124465,1.6961077829434246,-0.05509511392800974
0.6688817586496071,0.3767883560836487,1.7499643474676303,-0.06272842008309565
0.664164307735607,0.3820585605512601,1.6811487853589369,-0.01680985002832687
0.696282842486594,0.3634185282377055,1.9250585839943006,-0.08086887540904195
0.6732005145169933,0.3770601712804343,1.8230213499238697,-0.06855995356977855
0.6473272562682234,0.3890155326395865,1.7481084226017785,-0.03120110479654097
0.6590154001269061,0.38621438345432796,1.6886299962918787,-0.002974453853495407
0.6677041614860851,0.3822513051718433,1.75078259102177,-0.026015416815540208
0.683441451295936,0.3692066355940085,1.7505532535826345,-0.06339729126652212
0.6496319231329465,0.38088537065443184,1.619137024766617,-0.015507773972984192
0.6448911023503643,0.3792933763113607,1.6989106922625725,-0.05197262323585419
0.6813165747411524,0.36865407693250835,1.872026506702846,-0.07603305478579947
0.6728639484116776,0.37407874740243496,1.7626323904827432,-0.04272028898578077
0.6831258358246985,0.3731024797379051,1.66821940992571,-0.03513156519053642
0.6845038856101895,0.3669089857892621,1.7914365943494386,-0.07848206019307648
0.6764692374159522,0.37059282548429573,1.8676345578744722,-0.06276338232802907
0.6790269656132497,0.36989874523877564,1.6110670450216193,-0.003063022779160844
0.6490889257577181,0.37849399395399275,1.834209892624101,-0.07237835526965307
0.6817505523856012,0.37483609270370993,1.7889123253684267,-0.0459109351507753
0.653315277301212,0.38046360211798974,1.6688793266578614,-0.03710114066418077
0.6732118567776855,0.3773104758249153,1.827607810874444,-0.054978060127379186
0.6700266446799293,0.38028363378447166,1.6838276247969752,-0.032779177418462146
0.6454845480027883,0.38647658867415363,1.8495786444758306,-0.06384507609386281
